Time (s),Mean HR Fallers (bpm),SD HR Fallers (bpm),Mean HR Non-Fallers (bpm),SD HR Non-Fallers (bpm)
-3.690000000000000568e+01,6.474722058528082869e+01,1.015754260468375669e+01,6.654013398873675555e+01,9.856617602214225116e+00
-3.680000000000001137e+01,6.475331616407160595e+01,1.015258655201423288e+01,6.655345469835205563e+01,9.882719447065994700e+00
-3.670000000000000284e+01,6.475875915752629908e+01,1.014840144794362331e+01,6.656859403463685965e+01,9.911300514197703748e+00
-3.660000000000000853e+01,6.476345135338401349e+01,1.014496744148680563e+01,6.658543280690837207e+01,9.942198989703385337e+00
-3.650000000000000000e+01,6.476735991864612174e+01,1.014219413376679135e+01,6.660365874786967311e+01,9.974898794858427564e+00
-3.640000000000000568e+01,6.477051165294621171e+01,1.013993400525817101e+01,6.662284687345977829e+01,1.000868619220039157e+01
-3.630000000000001137e+01,6.477295085496230342e+01,1.013801901720863974e+01,6.664259476980465990e+01,1.004290004283097559e+01
-3.620000000000000284e+01,6.477472682635513479e+01,1.013627191821075790e+01,6.666260761550505265e+01,1.007704060461996320e+01
-3.610000000000000853e+01,6.477590681029835196e+01,1.013452105987463092e+01,6.668268760433417697e+01,1.011073487294913953e+01
-3.600000000000000000e+01,6.477658282284873792e+01,1.013262820099428296e+01,6.670266525652607470e+01,1.014362763242566778e+01
-3.590000000000000568e+01,6.477685764827181458e+01,1.013049012730787801e+01,6.672237322268235005e+01,1.017535186557460847e+01
-3.580000000000001137e+01,6.477683189932849928e+01,1.012801630441432366e+01,6.674166162590350382e+01,1.020558275076157351e+01
-3.570000000000000284e+01,6.477660433494024517e+01,1.012511625212005661e+01,6.676043764974120620e+01,1.023416448208165797e+01
-3.560000000000000853e+01,6.477626692811030296e+01,1.012170501378660958e+01,6.677868574018388870e+01,1.026114018459619537e+01
-3.550000000000000000e+01,6.477589377738692633e+01,1.011771513497800612e+01,6.679643662291152850e+01,1.028660846187033329e+01
-3.540000000000000568e+01,6.477555215997058724e+01,1.011310930866417124e+01,6.681371377025965330e+01,1.031064064249559742e+01
-3.530000000000001137e+01,6.477532754054985276e+01,1.010789215680689068e+01,6.683051523752857292e+01,1.033328429710961771e+01
-3.520000000000000284e+01,6.477531772545846422e+01,1.010210319147365965e+01,6.684684934630863040e+01,1.035460848483888618e+01
-3.510000000000000853e+01,6.477560672057077795e+01,1.009579431117127157e+01,6.686275164121930459e+01,1.037475282016276878e+01
-3.500000000000000000e+01,6.477626730897647178e+01,1.008901576787319776e+01,6.687825164140630818e+01,1.039388242060150525e+01
-3.490000000000000568e+01,6.477738071785803697e+01,1.008181332881213343e+01,6.689335412118548163e+01,1.041214645184355803e+01
-3.480000000000001137e+01,6.477903574089744154e+01,1.007423058249522718e+01,6.690806755364491210e+01,1.042969915525712743e+01
-3.470000000000000284e+01,6.478131818472135706e+01,1.006630417532359800e+01,6.692240089884090537e+01,1.044670103766094371e+01
-3.460000000000000853e+01,6.478430453535551692e+01,1.005805183000810565e+01,6.693627979316269716e+01,1.046319299242556156e+01
-3.450000000000001421e+01,6.478804621576061606e+01,1.004948981528970897e+01,6.694953233204704190e+01,1.047901102683008823e+01
-3.440000000000000568e+01,6.479253496479344676e+01,1.004068557664338890e+01,6.696197673444640941e+01,1.049391086433311493e+01
-3.430000000000001137e+01,6.479769177676256220e+01,1.003177180109185507e+01,6.697343966322837616e+01,1.050764958300149310e+01
-3.420000000000000284e+01,6.480339493919100846e+01,1.002290689620176778e+01,6.698372528091029210e+01,1.051996026543083573e+01
-3.410000000000000853e+01,6.480950198039654708e+01,1.001425098167690031e+01,6.699265508199925989e+01,1.053059810915179284e+01
-3.400000000000001421e+01,6.481585340506542536e+01,1.000595563638539787e+01,6.700015837705085175e+01,1.053951133313845112e+01
-3.390000000000000568e+01,6.482226076590798414e+01,9.998134697917498315e+00,6.700632262603191691e+01,1.054699754412532364e+01
-3.380000000000001137e+01,6.482850348309378319e+01,9.990854795747932116e+00,6.701134920403262640e+01,1.055362354036619088e+01
-3.370000000000000284e+01,6.483434367526008657e+01,9.984162088788009370e+00,6.701548622988688919e+01,1.056002766512565749e+01
-3.360000000000000853e+01,6.483953170919164677e+01,9.978098990434453697e+00,6.701900642139065667e+01,1.056683582256437504e+01
-3.350000000000001421e+01,6.484380973814548099e+01,9.972705990190387837e+00,6.702216324668601999e+01,1.057462326121489049e+01
-3.340000000000000568e+01,6.484692661990017370e+01,9.968029296018926289e+00,6.702506104164969258e+01,1.058368438048660387e+01
-3.330000000000001137e+01,6.484870887192668931e+01,9.964086236008672159e+00,6.702757733387419137e+01,1.059382953430800356e+01
-3.320000000000000284e+01,6.484916860392699789e+01,9.960852785588198088e+00,6.702945875501981732e+01,1.060457921212946708e+01
-3.310000000000000853e+01,6.484848422214189156e+01,9.958332488803092630e+00,6.703049572003419598e+01,1.061549605454820444e+01
-3.300000000000001421e+01,6.484687662682408416e+01,9.956565409145229140e+00,6.703061476079403747e+01,1.062631597390067739e+01
-3.290000000000000568e+01,6.484455704390340713e+01,9.955594131249226209e+00,6.702980082285081664e+01,1.063684641602936409e+01
-3.280000000000001137e+01,6.484172345636993384e+01,9.955424039249473722e+00,6.702798247263731923e+01,1.064682446164218099e+01
-3.270000000000000284e+01,6.483855281286552952e+01,9.955983672329914214e+00,6.702500906459162877e+01,1.065589075359861759e+01
-3.260000000000000853e+01,6.483521217614200793e+01,9.957160108651038399e+00,6.702071546000922808e+01,1.066369070313922229e+01
-3.250000000000001421e+01,6.483186671280263624e+01,9.958836691684453513e+00,6.701513019945652161e+01,1.067014764097971558e+01
-3.240000000000000568e+01,6.482867527260707163e+01,9.960894874957038070e+00,6.700861343991317653e+01,1.067558321440734126e+01
-3.230000000000001137e+01,6.482576266682131916e+01,9.963240749987892997e+00,6.700157227534728577e+01,1.068033871508774624e+01
-3.220000000000000284e+01,6.482317544741090387e+01,9.965791771372124686e+00,6.699418881376470836e+01,1.068448027384443222e+01
-3.210000000000000853e+01,6.482090364073935973e+01,9.968409285378877271e+00,6.698652838783516472e+01,1.068794288808159365e+01
-3.200000000000001421e+01,6.481894253535087103e+01,9.970907803785442169e+00,6.697862338429868601e+01,1.069061524693402099e+01
-3.190000000000000568e+01,6.481729755103040702e+01,9.973095912715132627e+00,6.697041624901777368e+01,1.069226525495213842e+01
-3.180000000000001137e+01,6.481598719093031491e+01,9.974813917712708644e+00,6.696175947995591571e+01,1.069255109331164633e+01
-3.170000000000000284e+01,6.481507651068989162e+01,9.976000575456806629e+00,6.695246796765894715e+01,1.069109956098969860e+01
-3.160000000000000853e+01,6.481467463728363043e+01,9.976687797240511912e+00,6.694234286303536408e+01,1.068754465302715495e+01
-3.150000000000001421e+01,6.481490576195068343e+01,9.976932287993857784e+00,6.693117669873704756e+01,1.068153581238965977e+01
-3.140000000000000568e+01,6.481589105270229823e+01,9.976788441485538783e+00,6.691882813077877756e+01,1.067289606602966678e+01
-3.130000000000001137e+01,6.481774315469955638e+01,9.976312293480322779e+00,6.690536840113384187e+01,1.066188199541917392e+01
-3.120000000000000284e+01,6.482054364600514873e+01,9.975584474978344218e+00,6.689108581014944832e+01,1.064912656704478522e+01
-3.110000000000000853e+01,6.482428891746243949e+01,9.974721954869940177e+00,6.687633256865306919e+01,1.063535955179044024e+01
-3.100000000000001421e+01,6.482886987263792378e+01,9.973812882563642290e+00,6.686144425882727660e+01,1.062129672052393836e+01
-3.090000000000000568e+01,6.483411538625340143e+01,9.972874543165737293e+00,6.684671807161237211e+01,1.060762364544817693e+01
-3.080000000000001137e+01,6.483984482975894537e+01,9.971897407577829497e+00,6.683234563992974131e+01,1.059485336380830134e+01
-3.070000000000000284e+01,6.484588678494500869e+01,9.970876581422031038e+00,6.681839668610767546e+01,1.058322809252143237e+01
-3.060000000000000853e+01,6.485207388467610201e+01,9.969809124424259039e+00,6.680489528963016710e+01,1.057285572118814265e+01
-3.050000000000001421e+01,6.485823351738660847e+01,9.968696835913350540e+00,6.679186566599940988e+01,1.056382332269339841e+01
-3.040000000000000568e+01,6.486417686384497472e+01,9.967564877774018228e+00,6.677933308530158740e+01,1.055619001130155610e+01
-3.030000000000001137e+01,6.486971819894192492e+01,9.966508219553771752e+00,6.676732669847952195e+01,1.054997990360982918e+01
-3.020000000000000284e+01,6.487470895285210304e+01,9.965712302928224631e+00,6.675580851400009408e+01,1.054511665549758348e+01
-3.010000000000000853e+01,6.487902806885466589e+01,9.965404445851712367e+00,6.674462297382116560e+01,1.054146321240340178e+01
-3.000000000000001421e+01,6.488259796088433973e+01,9.965764383138395743e+00,6.673359784929957073e+01,1.053902716069090495e+01
-2.990000000000000568e+01,6.488542074355491707e+01,9.966863853773324067e+00,6.672260787558006712e+01,1.053796897910142327e+01
-2.980000000000001137e+01,6.488754074704952757e+01,9.968709986431385062e+00,6.671154681132594533e+01,1.053848645270782747e+01
-2.970000000000000284e+01,6.488900189403450725e+01,9.971299741315277743e+00,6.670035515320884656e+01,1.054072351400581198e+01
-2.960000000000000853e+01,6.488982814909299179e+01,9.974593041225281453e+00,6.668906761478010026e+01,1.054468728179769776e+01
-2.950000000000001421e+01,6.489001815143475937e+01,9.978484071154763768e+00,6.667775263163557042e+01,1.055022897437081042e+01
-2.940000000000000568e+01,6.488957393714936472e+01,9.982831746220057312e+00,6.666647075454322646e+01,1.055708570170919636e+01
-2.930000000000001137e+01,6.488850925835228622e+01,9.987480582040832999e+00,6.665529923431365944e+01,1.056498525628655827e+01
-2.920000000000000284e+01,6.488684897895963388e+01,9.992249378399510107e+00,6.664431665213741951e+01,1.057368938662737889e+01
-2.910000000000000853e+01,6.488466038080018450e+01,9.996948161973426394e+00,6.663362612042902811e+01,1.058298612236878533e+01
-2.900000000000001421e+01,6.488204824090634304e+01,1.000141870319128223e+01,6.662336962818920938e+01,1.059267970108567525e+01
-2.890000000000000568e+01,6.487912162922624759e+01,1.000557627985229914e+01,6.661369974060767163e+01,1.060257080898832882e+01
-2.880000000000001137e+01,6.487600433926932908e+01,1.000941870024721680e+01,6.660473858792853719e+01,1.061248050554262079e+01
-2.870000000000000284e+01,6.487283761879480437e+01,1.001298194337242542e+01,6.659651985514121009e+01,1.062224806198138438e+01
-2.860000000000000853e+01,6.486976264803078607e+01,1.001630527977211749e+01,6.658899880256893766e+01,1.063168348653102768e+01
-2.850000000000001421e+01,6.486691608243725682e+01,1.001942983513760055e+01,6.658211107694505415e+01,1.064057571211564124e+01
-2.840000000000000568e+01,6.486442678000132389e+01,1.002239712142247363e+01,6.657579989323573955e+01,1.064871605108939256e+01
-2.830000000000001137e+01,6.486241322074913285e+01,1.002524499775885936e+01,6.657002311529177518e+01,1.065588929108408323e+01
-2.820000000000000284e+01,6.486095478435076700e+01,1.002797655068765792e+01,6.656481144435110764e+01,1.066190673105173659e+01
-2.810000000000000853e+01,6.486005888293675525e+01,1.003052878408083437e+01,6.656023558493743053e+01,1.066660883618882494e+01
-2.800000000000001421e+01,6.485968908069763472e+01,1.003280421305680115e+01,6.655625111491690404e+01,1.066981616599684557e+01
-2.790000000000000568e+01,6.485978779845082443e+01,1.003472145438773033e+01,6.655270954155110985e+01,1.067135500759617450e+01
-2.780000000000001137e+01,6.486025590857897782e+01,1.003624435971375028e+01,6.654944563580566808e+01,1.067107598297537763e+01
-2.770000000000000284e+01,6.486095788853414490e+01,1.003737637166953256e+01,6.654628255858241914e+01,1.066883643803988591e+01
-2.760000000000000853e+01,6.486174854522023736e+01,1.003813070767709448e+01,6.654303234536128286e+01,1.066450387901324426e+01
-2.750000000000001421e+01,6.486249884132581656e+01,1.003854586073109623e+01,6.653951553563693722e+01,1.065799448150130502e+01
-2.740000000000000568e+01,6.486312630189569006e+01,1.003873520674016895e+01,6.653558527415259505e+01,1.064930670027795578e+01
-2.730000000000001137e+01,6.486359573560189062e+01,1.003888000266808511e+01,6.653110535365658507e+01,1.063845263989229295e+01
-2.720000000000000284e+01,6.486388806472288593e+01,1.003918133886641684e+01,6.652591581983078584e+01,1.062539976314730161e+01
-2.710000000000000853e+01,6.486398403666997581e+01,1.003984047997594153e+01,6.651986430254883942e+01,1.061012148327718485e+01
-2.700000000000001421e+01,6.486386876680505509e+01,1.004105322060376437e+01,6.651283803031631692e+01,1.059264167162897152e+01
-2.690000000000000568e+01,6.486353679244064097e+01,1.004300360193979991e+01,6.650482245164950257e+01,1.057321595929449742e+01
-2.680000000000001137e+01,6.486297762254336874e+01,1.004584948872158989e+01,6.649597671179814995e+01,1.055250269629359039e+01
-2.670000000000000284e+01,6.486217829433850568e+01,1.004967405890477039e+01,6.648656683128533018e+01,1.053133632900637018e+01
-2.660000000000000853e+01,6.486115333380918457e+01,1.005446572305713993e+01,6.647685768329772316e+01,1.051044257142348926e+01
-2.650000000000001421e+01,6.485994173809125130e+01,1.006016929741301880e+01,6.646704097983997883e+01,1.049025442257101659e+01
-2.640000000000000568e+01,6.485858946284996307e+01,1.006672785198248832e+01,6.645724202557570948e+01,1.047091495096105440e+01
-2.630000000000001137e+01,6.485714486394309120e+01,1.007408652451146658e+01,6.644759428956447778e+01,1.045251334698865975e+01
-2.620000000000000284e+01,6.485565620607107462e+01,1.008219105605547661e+01,6.643823800807963664e+01,1.043517323350998005e+01
-2.610000000000000853e+01,6.485416640645937036e+01,1.009097755073656977e+01,6.642930573761316282e+01,1.041902993305208902e+01
-2.600000000000001421e+01,6.485269539732460942e+01,1.010033858716782618e+01,6.642093555129633842e+01,1.040423506345586979e+01
-2.590000000000000568e+01,6.485123322610549224e+01,1.011010748682125815e+01,6.641328002258772756e+01,1.039094896951572267e+01
-2.580000000000001137e+01,6.484975646862672249e+01,1.012008817021399132e+01,6.640651277393939722e+01,1.037936305530885583e+01
-2.570000000000000284e+01,6.484823177513460735e+01,1.013007279948847028e+01,6.640082414844624736e+01,1.036973858712884855e+01
-2.560000000000000853e+01,6.484661098434672510e+01,1.013984191383277889e+01,6.639639313906229745e+01,1.036236531896503088e+01
-2.550000000000001421e+01,6.484484086504424738e+01,1.014917501417289003e+01,6.639336777032779935e+01,1.035749597443611592e+01
-2.540000000000000568e+01,6.484287169443817334e+01,1.015785656076243804e+01,6.639188473213671671e+01,1.035535470388018631e+01
-2.530000000000001137e+01,6.484068937194582816e+01,1.016572926992659731e+01,6.639206156999199493e+01,1.035614786982453950e+01
-2.520000000000000284e+01,6.483834366105564584e+01,1.017274497876189621e+01,6.639398265362909513e+01,1.036006328608058347e+01
-2.510000000000000853e+01,6.483591494070407180e+01,1.017890838054297298e+01,6.639770169680078027e+01,1.036724877723835014e+01
-2.500000000000001421e+01,6.483348255494460943e+01,1.018422304593243410e+01,6.640319888672058823e+01,1.037770643977904861e+01
-2.490000000000000568e+01,6.483112804354141190e+01,1.018869331016745861e+01,6.641034432055614900e+01,1.039123304721270991e+01
-2.480000000000001137e+01,6.482894786306026447e+01,1.019233307510950937e+01,6.641893815389181555e+01,1.040752118370320112e+01
-2.470000000000000284e+01,6.482705324866181229e+01,1.019517299761917783e+01,6.642877171047892659e+01,1.042626958273486615e+01
-2.460000000000000853e+01,6.482554848372973311e+01,1.019724453744112225e+01,6.643965071597054362e+01,1.044720187978857062e+01
-2.450000000000001421e+01,6.482449496917521969e+01,1.019859043865819892e+01,6.645139905990363616e+01,1.047006015218010155e+01
-2.440000000000000568e+01,6.482388619173367772e+01,1.019930536280795330e+01,6.646385478533851199e+01,1.049460290446843658e+01
-2.430000000000001137e+01,6.482366910358140899e+01,1.019952056303290355e+01,6.647685488589836211e+01,1.052059989979072974e+01
-2.420000000000000284e+01,6.482377520490697975e+01,1.019937182889046312e+01,6.649023296169160346e+01,1.054782720925269324e+01
-2.410000000000000853e+01,6.482413355505597963e+01,1.019899580341764533e+01,6.650383643138152934e+01,1.057605550547615536e+01
-2.400000000000001421e+01,6.482466361341721495e+01,1.019852210722311625e+01,6.651753782988336638e+01,1.060504827779730874e+01
