Time (s),Mean DBP (mmHg),SD DBP (mmHg)
1.571999999999999886e+02,6.972444435344462477e+01,1.232630660655688359e+01
1.572999999999999545e+02,6.971983962314284611e+01,1.219544861524693502e+01
1.573999999999999773e+02,6.969655222652492910e+01,1.205239412327520121e+01
1.575000000000000000e+02,6.975541416911617887e+01,1.206549218121941713e+01
1.575999999999999659e+02,6.986643485465531001e+01,1.212454096049857810e+01
1.576999999999999886e+02,6.989566085638638526e+01,1.218200727587337262e+01
1.577999999999999545e+02,6.993049536729482440e+01,1.224424147691186349e+01
1.578999999999999773e+02,6.998788801455459918e+01,1.232990561635483751e+01
1.580000000000000000e+02,7.004083210034583828e+01,1.242930069883971278e+01
1.580999999999999659e+02,7.008532905545997949e+01,1.254301992898798446e+01
1.581999999999999886e+02,7.001852774227111809e+01,1.244470233916971580e+01
1.582999999999999545e+02,6.993848697900881461e+01,1.229587604792219047e+01
1.583999999999999773e+02,6.987888565149526698e+01,1.216165939459443379e+01
1.585000000000000000e+02,6.982906972450751937e+01,1.204440635381774527e+01
1.585999999999999659e+02,6.976836339390806074e+01,1.193939015857764652e+01
1.586999999999999886e+02,6.975250260595711893e+01,1.193979432375669525e+01
1.587999999999999545e+02,6.975862386989442143e+01,1.194580118222090803e+01
1.588999999999999773e+02,6.979085878535744314e+01,1.196243043941860229e+01
1.590000000000000000e+02,6.983846358362201556e+01,1.197383824781694983e+01
1.590999999999999659e+02,6.989819375562578330e+01,1.200146932745893302e+01
1.591999999999999886e+02,6.995070149945141225e+01,1.204292757792834934e+01
1.592999999999999545e+02,7.001055925139750968e+01,1.206642274656353742e+01
1.593999999999999773e+02,7.007476064449559772e+01,1.208686105224064811e+01
1.595000000000000000e+02,7.010844118355011290e+01,1.212487207762368513e+01
1.595999999999999659e+02,7.013243326124509736e+01,1.216906771375563423e+01
1.596999999999999886e+02,7.006822513138553177e+01,1.213624493589990649e+01
1.597999999999999545e+02,7.000563271743597227e+01,1.210679525938319934e+01
1.598999999999999773e+02,6.994497425269815949e+01,1.209175111000226188e+01
1.600000000000000000e+02,6.987443099881126329e+01,1.209837347217508885e+01
1.600999999999999659e+02,6.980336755531247661e+01,1.212477011786719139e+01
1.601999999999999886e+02,6.973234269577983468e+01,1.217303299493633872e+01
1.602999999999999545e+02,6.966851474293466140e+01,1.218346570047891042e+01
1.603999999999999773e+02,6.958005514675689085e+01,1.218409372778170052e+01
1.605000000000000000e+02,6.951161319627364321e+01,1.219317084917939553e+01
1.605999999999999659e+02,6.949713601840191757e+01,1.216732579993784569e+01
1.606999999999999886e+02,6.947465006512584296e+01,1.214264631090097346e+01
1.607999999999999545e+02,6.943339214303566109e+01,1.210757529101712571e+01
1.608999999999999773e+02,6.939546277615224312e+01,1.208347714155394925e+01
1.610000000000000000e+02,6.936617840025361659e+01,1.206976034251850116e+01
1.610999999999999659e+02,6.933794180717727329e+01,1.206506671271579911e+01
1.611999999999999886e+02,6.933704830665719498e+01,1.206188278875232811e+01
1.612999999999999545e+02,6.932620084777008174e+01,1.204437269381969244e+01
1.613999999999999773e+02,6.932296069591079402e+01,1.201741752953523701e+01
1.615000000000000000e+02,6.934160697353220826e+01,1.200707328977520127e+01
1.615999999999999659e+02,6.938590007783906799e+01,1.200088269567066135e+01
1.616999999999999886e+02,6.947585434909970559e+01,1.199960650914729321e+01
1.617999999999999545e+02,6.956593867569553424e+01,1.201742850138371210e+01
1.618999999999999773e+02,6.962860458552061971e+01,1.206366534005891644e+01
1.620000000000000000e+02,6.972795452857243959e+01,1.214082093714405630e+01
1.620999999999999659e+02,6.983847301429791798e+01,1.223129436275680781e+01
1.621999999999999886e+02,6.992041358227645276e+01,1.231765825144282367e+01
1.622999999999999545e+02,6.995913553806796870e+01,1.237188467158857819e+01
1.623999999999999773e+02,6.999807505071082403e+01,1.242259852164877643e+01
1.625000000000000000e+02,7.003337392568396069e+01,1.248214547565325816e+01
1.625999999999999659e+02,7.007892150106718532e+01,1.254301710151900551e+01
1.626999999999999886e+02,7.010538744825606727e+01,1.259975452134942131e+01
1.627999999999999545e+02,7.002038861929368352e+01,1.259638974114424670e+01
1.628999999999999773e+02,6.993288147572165769e+01,1.260598848890896129e+01
1.630000000000000000e+02,6.983821172985052783e+01,1.259441223944759791e+01
1.630999999999999659e+02,6.976252415962170517e+01,1.250054503718653010e+01
1.631999999999999886e+02,6.969136935104542374e+01,1.241524903986759298e+01
1.632999999999999545e+02,6.965550865861885654e+01,1.233712430313957498e+01
1.633999999999999773e+02,6.963712003933882499e+01,1.227254879916826980e+01
1.635000000000000000e+02,6.962133630583039690e+01,1.222575324273597275e+01
1.635999999999999659e+02,6.962552265279941821e+01,1.219231840377558385e+01
1.636999999999999886e+02,6.964218355485542133e+01,1.217208999356696530e+01
1.637999999999999545e+02,6.964639202696015730e+01,1.220259409853266241e+01
1.638999999999999773e+02,6.967495354554610287e+01,1.225138910688216498e+01
1.640000000000000000e+02,6.961992222993995938e+01,1.225097064122039292e+01
1.640999999999999659e+02,6.954997917668021046e+01,1.224931758977621321e+01
1.641999999999999886e+02,6.949850163916812562e+01,1.225325541929783313e+01
1.642999999999999545e+02,6.944884558242402761e+01,1.226168346056802605e+01
1.643999999999999773e+02,6.940795092573694092e+01,1.228117834553199827e+01
1.645000000000000000e+02,6.937112332236299039e+01,1.230761777628677223e+01
1.645999999999999659e+02,6.936388193490667220e+01,1.232393767137562257e+01
1.646999999999999886e+02,6.938072173078238336e+01,1.233468003616939690e+01
1.647999999999999545e+02,6.942229754865394398e+01,1.234919780486038299e+01
1.648999999999999773e+02,6.950875915126123061e+01,1.235980457620778061e+01
1.650000000000000000e+02,6.962199162334717073e+01,1.237366286014290573e+01
1.650999999999999659e+02,6.976957216944506968e+01,1.238910895063148310e+01
1.651999999999999886e+02,6.987251598648988704e+01,1.242195228768697390e+01
1.652999999999999545e+02,6.996266996766054547e+01,1.247050437592558936e+01
1.653999999999999773e+02,7.005521073945133992e+01,1.256519144424513712e+01
1.655000000000000000e+02,7.014055883491845123e+01,1.276702126554497596e+01
1.655999999999999659e+02,7.021564985724573660e+01,1.299100563797676422e+01
1.656999999999999886e+02,7.028273255137703757e+01,1.324361665128331644e+01
1.657999999999999545e+02,7.035722735897196856e+01,1.351291018845941316e+01
1.658999999999999773e+02,7.030530012848885235e+01,1.341011816050808747e+01
1.660000000000000000e+02,7.025973752404365769e+01,1.324592443221159144e+01
1.660999999999999659e+02,7.026863609767799801e+01,1.308453311463210511e+01
1.661999999999999886e+02,7.027722453046790463e+01,1.294174309481418206e+01
1.662999999999999545e+02,7.028470109220857864e+01,1.281295490827296035e+01
1.663999999999999773e+02,7.034495098880532282e+01,1.279556502304500043e+01
1.665000000000000000e+02,7.048981073167608713e+01,1.283059300700412386e+01
1.665999999999999659e+02,7.063576992159329393e+01,1.287291136915639989e+01
1.666999999999999886e+02,7.077446132796279699e+01,1.291920270001669202e+01
1.667999999999999545e+02,7.076960105878360707e+01,1.287283050564954578e+01
1.668999999999999773e+02,7.074662124620002146e+01,1.283074633912070617e+01
1.670000000000000000e+02,7.071744567191085196e+01,1.281143965464170797e+01
1.670999999999999659e+02,7.068294084061120941e+01,1.279909532483967460e+01
1.671999999999999886e+02,7.061971304120706350e+01,1.272416186429577323e+01
1.672999999999999545e+02,7.053068075434231332e+01,1.265417940294206645e+01
1.673999999999999773e+02,7.043213843608501179e+01,1.260460773877672658e+01
1.675000000000000000e+02,7.034795586881050156e+01,1.257657553263946326e+01
1.675999999999999659e+02,7.028611820636767504e+01,1.256548360121096941e+01
1.676999999999999886e+02,7.024136506415253223e+01,1.253814664727251049e+01
1.677999999999999545e+02,7.022511405847262722e+01,1.248946816984928532e+01
1.678999999999999773e+02,7.026450704413477411e+01,1.246769089279372977e+01
1.680000000000000000e+02,7.028907885799294775e+01,1.244290057784768422e+01
1.680999999999999659e+02,7.030315863780420216e+01,1.240903541430754231e+01
1.681999999999999886e+02,7.032738813084809237e+01,1.234862824540994275e+01
1.682999999999999545e+02,7.034895207119231486e+01,1.230073140895051509e+01
1.683999999999999773e+02,7.036127253873499399e+01,1.226991887508463108e+01
1.685000000000000000e+02,7.037784198801946900e+01,1.226446361279631603e+01
1.685999999999999659e+02,7.041875726138552238e+01,1.228764206759002420e+01
1.686999999999999886e+02,7.045060846526511966e+01,1.230132364712140181e+01
1.687999999999999545e+02,7.048117902504704091e+01,1.231670593523710622e+01
1.688999999999999773e+02,7.050351486978863136e+01,1.233391589825315293e+01
1.690000000000000000e+02,7.059306883734242888e+01,1.239540578805660509e+01
1.690999999999999659e+02,7.071594271255172259e+01,1.250180011623745635e+01
1.691999999999999886e+02,7.081839240559737902e+01,1.259454100700732582e+01
1.692999999999999545e+02,7.091626982227407439e+01,1.269353335500309932e+01
1.693999999999999773e+02,7.099314203581153038e+01,1.279651762248311186e+01
1.695000000000000000e+02,7.103386108198485260e+01,1.279736583788759141e+01
1.695999999999999659e+02,7.105444746101007070e+01,1.272065471432323847e+01
1.696999999999999886e+02,7.103296511562794535e+01,1.265575142378006390e+01
1.697999999999999545e+02,7.100557015207712652e+01,1.261118354278160680e+01
1.698999999999999773e+02,7.095758486128188736e+01,1.260200810395734905e+01
1.700000000000000000e+02,7.090462243427448641e+01,1.261060144746173606e+01
1.700999999999999659e+02,7.085129634524085418e+01,1.260667972838572659e+01
1.701999999999999886e+02,7.079937230814033455e+01,1.260550499170244088e+01
1.702999999999999545e+02,7.071857291788298028e+01,1.256324701721266557e+01
1.703999999999999773e+02,7.059042718845674358e+01,1.247562501676761570e+01
1.705000000000000000e+02,7.046065838346821408e+01,1.239929361616913717e+01
1.705999999999999659e+02,7.034128413899230736e+01,1.230935605793927579e+01
1.706999999999999886e+02,7.024155367951679807e+01,1.221434924259895638e+01
1.707999999999999545e+02,7.014828060626216200e+01,1.212379694037192834e+01
1.708999999999999773e+02,7.005942323496380197e+01,1.205050627796374840e+01
1.710000000000000000e+02,6.999907536603386404e+01,1.203768833821026796e+01
1.710999999999999659e+02,7.018817815288089434e+01,1.197449389766304684e+01
1.711999999999999886e+02,7.038691797602379552e+01,1.195720706659784049e+01
1.712999999999999545e+02,7.057600617374876606e+01,1.199715901914695415e+01
1.713999999999999773e+02,7.081106068283925481e+01,1.207572572145337553e+01
1.715000000000000000e+02,7.105678679029729494e+01,1.217285071146317144e+01
1.715999999999999659e+02,7.124335277482954609e+01,1.228741295412651802e+01
1.716999999999999886e+02,7.123696168594126732e+01,1.220701890024264458e+01
1.717999999999999545e+02,7.117169904405069758e+01,1.207758836266512681e+01
1.718999999999999773e+02,7.100135896734387586e+01,1.187945696217551017e+01
1.720000000000000000e+02,7.084827907122192414e+01,1.170999863617857173e+01
1.720999999999999659e+02,7.070316177249830503e+01,1.156803806083955166e+01
1.721999999999999886e+02,7.055808328301604604e+01,1.145144382286504126e+01
1.722999999999999545e+02,7.041399548104386952e+01,1.134897462199821128e+01
1.723999999999999773e+02,7.024649391232884454e+01,1.124819172781096022e+01
1.725000000000000000e+02,7.014467861107964097e+01,1.113938592521542326e+01
1.725999999999999659e+02,7.009441439276278629e+01,1.108272777113932150e+01
1.726999999999999886e+02,7.016119665551353535e+01,1.117513863857685585e+01
1.727999999999999545e+02,7.020843910483375794e+01,1.127200275902288773e+01
1.728999999999999773e+02,7.023404235768957449e+01,1.137294226060237179e+01
1.730000000000000000e+02,7.027892880933593744e+01,1.149274802098664061e+01
1.730999999999999659e+02,7.031955895261316414e+01,1.162977404542608895e+01
1.731999999999999886e+02,7.031285653627962517e+01,1.171819273991727073e+01
1.732999999999999545e+02,7.027757792454421804e+01,1.176583765433502826e+01
1.733999999999999773e+02,7.026706382655932259e+01,1.181563906686759502e+01
1.735000000000000000e+02,7.029518491528500590e+01,1.186921473710023633e+01
1.735999999999999659e+02,7.030476575998336841e+01,1.193388389376975844e+01
1.736999999999999886e+02,7.030965608020348157e+01,1.202260012399210432e+01
1.737999999999999545e+02,7.031682745682587665e+01,1.211750749717719344e+01
1.738999999999999773e+02,7.033399212033337733e+01,1.222825644400913347e+01
1.740000000000000000e+02,7.034729930290275490e+01,1.225479531641529540e+01
1.740999999999999659e+02,7.035709756965252382e+01,1.226066597508055622e+01
1.741999999999999886e+02,7.034460682441861934e+01,1.225713275332307717e+01
1.742999999999999545e+02,7.038412360254763200e+01,1.217867184367818645e+01
1.743999999999999773e+02,7.040333060674153387e+01,1.206024197403065124e+01
1.745000000000000000e+02,7.042865102501041008e+01,1.195753570152531253e+01
1.745999999999999659e+02,7.045559489035977663e+01,1.186368625416874956e+01
1.746999999999999886e+02,7.045419801193898479e+01,1.178064171317915942e+01
1.747999999999999545e+02,7.046115632296147169e+01,1.175177222216824369e+01
1.748999999999999773e+02,7.046202494052239729e+01,1.174414640300907209e+01
1.750000000000000000e+02,7.049114769934476499e+01,1.174078522087306808e+01
1.750999999999999659e+02,7.052954795275751110e+01,1.173925832219254595e+01
1.751999999999999886e+02,7.051882555962907873e+01,1.174179002954240048e+01
1.752999999999999545e+02,7.046172994264186684e+01,1.174721749808879423e+01
1.753999999999999773e+02,7.037484839276071114e+01,1.173396045370945906e+01
1.755000000000000000e+02,7.032207676450443046e+01,1.167534565605692265e+01
1.755999999999999659e+02,7.031636003499440335e+01,1.161476746591410780e+01
1.756999999999999886e+02,7.032858372082037590e+01,1.160900435456678537e+01
1.757999999999999545e+02,7.034653993634805147e+01,1.161782528751748877e+01
1.758999999999999773e+02,7.034082198813874243e+01,1.162911694934261853e+01
1.760000000000000000e+02,7.034479433149591898e+01,1.165077953659015186e+01
1.760999999999999659e+02,7.035402757009848074e+01,1.167155376736482530e+01
1.761999999999999886e+02,7.038069541026089837e+01,1.170471324815741454e+01
1.762999999999999545e+02,7.046392585694147215e+01,1.173881249902403034e+01
1.763999999999999773e+02,7.052272965094002188e+01,1.179960543891463765e+01
1.765000000000000000e+02,7.058080466506824280e+01,1.187795668072137900e+01
1.765999999999999659e+02,7.068001722629422545e+01,1.196303551254555941e+01
1.766999999999999886e+02,7.083865458639429846e+01,1.203503645353462481e+01
1.767999999999999545e+02,7.095157575232452984e+01,1.201621827264651898e+01
1.768999999999999773e+02,7.094716666462818466e+01,1.182751282032284301e+01
1.770000000000000000e+02,7.093631362694405595e+01,1.166940303063853079e+01
1.770999999999999659e+02,7.091912591077287686e+01,1.154732811531858161e+01
1.771999999999999886e+02,7.084888633499784305e+01,1.146459462058781398e+01
1.772999999999999545e+02,7.078999877204228142e+01,1.148719222672558260e+01
1.773999999999999773e+02,7.068242351517724842e+01,1.144959507054649528e+01
1.775000000000000000e+02,7.056057901011679689e+01,1.143414511274681544e+01
1.775999999999999659e+02,7.044073722314276154e+01,1.145280945180708798e+01
1.776999999999999886e+02,7.039691433178127511e+01,1.147661890088364167e+01
1.777999999999999545e+02,7.039972270915633601e+01,1.150317403132624250e+01
1.778999999999999773e+02,7.041549700863585315e+01,1.154284794761158217e+01
1.780000000000000000e+02,7.044563778715271951e+01,1.155844064163434304e+01
1.780999999999999659e+02,7.043367907334872768e+01,1.135955900872368929e+01
1.781999999999999886e+02,7.042671917383822233e+01,1.116131346572180050e+01
1.782999999999999545e+02,7.041907209557567171e+01,1.098952372076934481e+01
