Time (s),Mean SBP (mmHg),SD SBP (mmHg)
1.558999999999999773e+02,1.238500199968969326e+02,2.753527104735048425e+01
1.560000000000000000e+02,1.236380345789029320e+02,2.743388497580959040e+01
1.560999999999999659e+02,1.234083111160984032e+02,2.733840236448866889e+01
1.561999999999999886e+02,1.232500933203208291e+02,2.730235740161313629e+01
1.562999999999999545e+02,1.231773312251451102e+02,2.714117490393110188e+01
1.563999999999999773e+02,1.231081593397447591e+02,2.701675434817478916e+01
1.565000000000000000e+02,1.230986905237152627e+02,2.697164763777562513e+01
1.565999999999999659e+02,1.231838347299195533e+02,2.704374189392478911e+01
1.566999999999999886e+02,1.232522443125676830e+02,2.718378786174759298e+01
1.567999999999999545e+02,1.233314242528341396e+02,2.739705815334160022e+01
1.568999999999999773e+02,1.234494831941987911e+02,2.769025719089073689e+01
1.570000000000000000e+02,1.235387226742394944e+02,2.785102778033945015e+01
1.570999999999999659e+02,1.236602102195350597e+02,2.802351446234726495e+01
1.571999999999999886e+02,1.238122622048702794e+02,2.820741658849684086e+01
1.572999999999999545e+02,1.238898042701469677e+02,2.830068567978719329e+01
1.573999999999999773e+02,1.239696218541302670e+02,2.840664540619721379e+01
1.575000000000000000e+02,1.240457358613447667e+02,2.851876811752996232e+01
1.575999999999999659e+02,1.240885070606458527e+02,2.850271596213496395e+01
1.576999999999999886e+02,1.239253553827078633e+02,2.824077428556821090e+01
1.577999999999999545e+02,1.237985785386839268e+02,2.803946082387487237e+01
1.578999999999999773e+02,1.237011322352720128e+02,2.788724858641933935e+01
1.580000000000000000e+02,1.235811300671088588e+02,2.776901139531671703e+01
1.580999999999999659e+02,1.233941308475524750e+02,2.755908246720930066e+01
1.581999999999999886e+02,1.231666327076895442e+02,2.722954742771952397e+01
1.582999999999999545e+02,1.231253945671103480e+02,2.704199598135658178e+01
1.583999999999999773e+02,1.231572669681417409e+02,2.693620141635895493e+01
1.585000000000000000e+02,1.231662745585773848e+02,2.688649823336784905e+01
1.585999999999999659e+02,1.231706596060006831e+02,2.682250454861028643e+01
1.586999999999999886e+02,1.231693179826743432e+02,2.674138037856558725e+01
1.587999999999999545e+02,1.231510902272702452e+02,2.666239355033834002e+01
1.588999999999999773e+02,1.231488392836826478e+02,2.663981390988372766e+01
1.590000000000000000e+02,1.231753991658159606e+02,2.668349678606763931e+01
1.590999999999999659e+02,1.231670645508894779e+02,2.685115215582172965e+01
1.591999999999999886e+02,1.230044810083165601e+02,2.698615021267127290e+01
1.592999999999999545e+02,1.227900995170345482e+02,2.718408589907842909e+01
1.593999999999999773e+02,1.225954593063715521e+02,2.749323949537438594e+01
1.595000000000000000e+02,1.223991409468433460e+02,2.784083818970850288e+01
1.595999999999999659e+02,1.221966445606005607e+02,2.824761674930601529e+01
1.596999999999999886e+02,1.221568651944221955e+02,2.857567391250259092e+01
1.597999999999999545e+02,1.224527132571155761e+02,2.852634990857216479e+01
1.598999999999999773e+02,1.227337892555715655e+02,2.844187894257013127e+01
1.600000000000000000e+02,1.229296914597063619e+02,2.822440539694809658e+01
1.600999999999999659e+02,1.231002216787959185e+02,2.800702261262676984e+01
1.601999999999999886e+02,1.232731316389193381e+02,2.781704968676291045e+01
1.602999999999999545e+02,1.234191119384359467e+02,2.765345062492108852e+01
1.603999999999999773e+02,1.235055054150319478e+02,2.756901073721677520e+01
1.605000000000000000e+02,1.235440518488363608e+02,2.747464047939189768e+01
1.605999999999999659e+02,1.234596701675173733e+02,2.730106083107074610e+01
1.606999999999999886e+02,1.232760196722040718e+02,2.710769515285848996e+01
1.607999999999999545e+02,1.230989598754600252e+02,2.690101261072318195e+01
1.608999999999999773e+02,1.229246848254580868e+02,2.671278710878334195e+01
1.610000000000000000e+02,1.227933168216820690e+02,2.652930353055146639e+01
1.610999999999999659e+02,1.227185560903382822e+02,2.643443435380345363e+01
1.611999999999999886e+02,1.226741708922921106e+02,2.640006382269252327e+01
1.612999999999999545e+02,1.226917814460630609e+02,2.648387445581961330e+01
1.613999999999999773e+02,1.227464004751298319e+02,2.661552250884077608e+01
1.615000000000000000e+02,1.227960855671615690e+02,2.675294363617813431e+01
1.615999999999999659e+02,1.228707420791272682e+02,2.687681112653118731e+01
1.616999999999999886e+02,1.229431632197478734e+02,2.697641394682053573e+01
1.617999999999999545e+02,1.229675140816967627e+02,2.698549153407917700e+01
1.618999999999999773e+02,1.229370118894953094e+02,2.694388235416829147e+01
1.620000000000000000e+02,1.228684135900030441e+02,2.686665387223433754e+01
1.620999999999999659e+02,1.227995805820000328e+02,2.679079276032563683e+01
1.621999999999999886e+02,1.227438740924007021e+02,2.673320886717318956e+01
1.622999999999999545e+02,1.226422348150409363e+02,2.667858873056017188e+01
1.623999999999999773e+02,1.225232684769474361e+02,2.660823518072378491e+01
1.625000000000000000e+02,1.223831868862151708e+02,2.653658872869875296e+01
1.625999999999999659e+02,1.222347540733967861e+02,2.647169288950225763e+01
1.626999999999999886e+02,1.221094115239298503e+02,2.637680687679028324e+01
1.627999999999999545e+02,1.219534936445005826e+02,2.624430100978747049e+01
1.628999999999999773e+02,1.218274069966623898e+02,2.609332909316694327e+01
1.630000000000000000e+02,1.217264153016036801e+02,2.596523521916468624e+01
1.630999999999999659e+02,1.215890630175190239e+02,2.586604192768362509e+01
1.631999999999999886e+02,1.213995675633405398e+02,2.572162416937345952e+01
1.632999999999999545e+02,1.212115456891052929e+02,2.557670394393069913e+01
1.633999999999999773e+02,1.212395312321133929e+02,2.530953816238198684e+01
1.635000000000000000e+02,1.212285386770545870e+02,2.504843073721550439e+01
1.635999999999999659e+02,1.212329490722206486e+02,2.489374027907534526e+01
1.636999999999999886e+02,1.212833968745568711e+02,2.485331833685691905e+01
1.637999999999999545e+02,1.213397101007506933e+02,2.487203091870043536e+01
1.638999999999999773e+02,1.214206331882125767e+02,2.499207266291084650e+01
1.640000000000000000e+02,1.215831402016167146e+02,2.526470209525819755e+01
1.640999999999999659e+02,1.217955393263270167e+02,2.563004061807989586e+01
1.641999999999999886e+02,1.220986458144722917e+02,2.615050953340984208e+01
1.642999999999999545e+02,1.224193818154023177e+02,2.671908902055007218e+01
1.643999999999999773e+02,1.227495318899723173e+02,2.735740417293308013e+01
1.645000000000000000e+02,1.230022141236647286e+02,2.785534779626244983e+01
1.645999999999999659e+02,1.230319449798265907e+02,2.781741596629965585e+01
1.646999999999999886e+02,1.230377736857570170e+02,2.775824430525234732e+01
1.647999999999999545e+02,1.230273972156244469e+02,2.771383280098801549e+01
1.648999999999999773e+02,1.230346488253649966e+02,2.767661660577410387e+01
1.650000000000000000e+02,1.231178508924172093e+02,2.767985008738402897e+01
1.650999999999999659e+02,1.231992686298454629e+02,2.771180953702086924e+01
1.651999999999999886e+02,1.232226384335212970e+02,2.775503968944384781e+01
1.652999999999999545e+02,1.232286626239254446e+02,2.777470247155024197e+01
1.653999999999999773e+02,1.232813223780816685e+02,2.773185544026619098e+01
1.655000000000000000e+02,1.232962520465269449e+02,2.753344782796467527e+01
1.655999999999999659e+02,1.231104321850670829e+02,2.710089968371331182e+01
1.656999999999999886e+02,1.229251221336914597e+02,2.666494472931257320e+01
1.657999999999999545e+02,1.227495997942500168e+02,2.625236396478961254e+01
1.658999999999999773e+02,1.225884890828456690e+02,2.586451317376437231e+01
1.660000000000000000e+02,1.225417888172215299e+02,2.562150992647878311e+01
1.660999999999999659e+02,1.227017866001458231e+02,2.571355904518968671e+01
1.661999999999999886e+02,1.228475823265685278e+02,2.585637822874470970e+01
1.662999999999999545e+02,1.230432881676453150e+02,2.612807213454189181e+01
1.663999999999999773e+02,1.232457910744336971e+02,2.645726030335746159e+01
1.665000000000000000e+02,1.234681384442885843e+02,2.686813668292318624e+01
1.665999999999999659e+02,1.235533619571065174e+02,2.695753649919926431e+01
1.666999999999999886e+02,1.235739463407935403e+02,2.695389652997560503e+01
1.667999999999999545e+02,1.235857835349366667e+02,2.697727220580144447e+01
1.668999999999999773e+02,1.236541800306072219e+02,2.703280707827583029e+01
1.670000000000000000e+02,1.237475736002131725e+02,2.708642817851529827e+01
1.670999999999999659e+02,1.237440515482172145e+02,2.700660532789719070e+01
1.671999999999999886e+02,1.237425568428289324e+02,2.695113472535627608e+01
1.672999999999999545e+02,1.238636726095628262e+02,2.707835805547108876e+01
1.673999999999999773e+02,1.239709507550946341e+02,2.719310363014970733e+01
1.675000000000000000e+02,1.240354739706282459e+02,2.729814617961783085e+01
1.675999999999999659e+02,1.240667023927610870e+02,2.742044376222443347e+01
1.676999999999999886e+02,1.240806011475306434e+02,2.755904018475765582e+01
1.677999999999999545e+02,1.240681059551536833e+02,2.768628699795691261e+01
1.678999999999999773e+02,1.241474228717935802e+02,2.787075639449462727e+01
1.680000000000000000e+02,1.243144695526406309e+02,2.790274801978233299e+01
1.680999999999999659e+02,1.244976777231817238e+02,2.793503514831620649e+01
1.681999999999999886e+02,1.246873348285030403e+02,2.798212738693128898e+01
1.682999999999999545e+02,1.248781637314143467e+02,2.800518377856507968e+01
1.683999999999999773e+02,1.250781141263808394e+02,2.798623625675691784e+01
1.685000000000000000e+02,1.253128914516170482e+02,2.795536964700656668e+01
1.685999999999999659e+02,1.255023346467947647e+02,2.797896902341770442e+01
1.686999999999999886e+02,1.256746514717106606e+02,2.799119086523389655e+01
1.687999999999999545e+02,1.257294707468470705e+02,2.787641062323856289e+01
1.688999999999999773e+02,1.257417040069639711e+02,2.776634602033556121e+01
1.690000000000000000e+02,1.257275957365073538e+02,2.765831667774972402e+01
1.690999999999999659e+02,1.255588182351303033e+02,2.731416527073610112e+01
1.691999999999999886e+02,1.253265611070294199e+02,2.683355058665114967e+01
1.692999999999999545e+02,1.250574720070031418e+02,2.644259657510684036e+01
1.693999999999999773e+02,1.247812579320123660e+02,2.609740876024107692e+01
1.695000000000000000e+02,1.244850849127744823e+02,2.578200597164282115e+01
1.695999999999999659e+02,1.242407161979843124e+02,2.553822434121474672e+01
1.696999999999999886e+02,1.241114692122342262e+02,2.541822679474426394e+01
1.697999999999999545e+02,1.240976108234355451e+02,2.542437019576511759e+01
1.698999999999999773e+02,1.240559049282786219e+02,2.545114301618444586e+01
1.700000000000000000e+02,1.240023867046022445e+02,2.550040199408824293e+01
1.700999999999999659e+02,1.239461953332589275e+02,2.556621111321140560e+01
1.701999999999999886e+02,1.239553760793889268e+02,2.565233088463670796e+01
1.702999999999999545e+02,1.239714464747657985e+02,2.574866425481399190e+01
1.703999999999999773e+02,1.239603580809569223e+02,2.584072609807554244e+01
1.705000000000000000e+02,1.241053154291199263e+02,2.603851579374363467e+01
1.705999999999999659e+02,1.242697984536701199e+02,2.623435378708828125e+01
1.706999999999999886e+02,1.244369764128276046e+02,2.643789299938265813e+01
1.707999999999999545e+02,1.246102897120276509e+02,2.665322857186009387e+01
1.708999999999999773e+02,1.247675551071418596e+02,2.687743529986447655e+01
1.710000000000000000e+02,1.248910620835210636e+02,2.709466211043751116e+01
1.710999999999999659e+02,1.249828106360588151e+02,2.726372124643311778e+01
1.711999999999999886e+02,1.249446110473503637e+02,2.730311601810039690e+01
1.712999999999999545e+02,1.249274522321579894e+02,2.736148519084259689e+01
1.713999999999999773e+02,1.249173353054484465e+02,2.742940598175325917e+01
1.715000000000000000e+02,1.248949490387168879e+02,2.749862542369321616e+01
1.715999999999999659e+02,1.249211895143123883e+02,2.752516868934647931e+01
1.716999999999999886e+02,1.249593189537662568e+02,2.755647875027034743e+01
1.717999999999999545e+02,1.251647286595351147e+02,2.755982782657688190e+01
1.718999999999999773e+02,1.253550159255677841e+02,2.746253740395659548e+01
1.720000000000000000e+02,1.254590371352434062e+02,2.731539852023002268e+01
1.720999999999999659e+02,1.255000079468776164e+02,2.710880097397681254e+01
1.721999999999999886e+02,1.255496748905190287e+02,2.692518725931785895e+01
1.722999999999999545e+02,1.255793461464473495e+02,2.678483952200945595e+01
1.723999999999999773e+02,1.256082489191556846e+02,2.667961787890856584e+01
1.725000000000000000e+02,1.256313542278435875e+02,2.658914861395967932e+01
1.725999999999999659e+02,1.255426836185246344e+02,2.650986611513648228e+01
1.726999999999999886e+02,1.254219300014985379e+02,2.640667302706264863e+01
1.727999999999999545e+02,1.252154617417320424e+02,2.617060636299431309e+01
1.728999999999999773e+02,1.250404527890349158e+02,2.596509912788967256e+01
1.730000000000000000e+02,1.248718730692880001e+02,2.578412320465995222e+01
1.730999999999999659e+02,1.246788631866626957e+02,2.560867169815267275e+01
1.731999999999999886e+02,1.244709016612306556e+02,2.543327270945759722e+01
1.732999999999999545e+02,1.243334394950991850e+02,2.537995145424319077e+01
1.733999999999999773e+02,1.242262812005176471e+02,2.536825635094621489e+01
1.735000000000000000e+02,1.241709140191445329e+02,2.536478449149758063e+01
1.735999999999999659e+02,1.240934458282003447e+02,2.535943781731995728e+01
1.736999999999999886e+02,1.240204207800602916e+02,2.540677406002805228e+01
1.737999999999999545e+02,1.239693346018740669e+02,2.548543102740679700e+01
1.738999999999999773e+02,1.239396816176310665e+02,2.557356732426140056e+01
1.740000000000000000e+02,1.238937016571074849e+02,2.562398912589760158e+01
1.740999999999999659e+02,1.238765602360091123e+02,2.566589064510293738e+01
1.741999999999999886e+02,1.238804815455103494e+02,2.570343524065112106e+01
1.742999999999999545e+02,1.239601759618815606e+02,2.575510704422032759e+01
1.743999999999999773e+02,1.242595090511356233e+02,2.587455083797162914e+01
1.745000000000000000e+02,1.246994517606088806e+02,2.607341548822252264e+01
1.745999999999999659e+02,1.250687874453528821e+02,2.624603480799654776e+01
1.746999999999999886e+02,1.253876370766335384e+02,2.641112209729040572e+01
1.747999999999999545e+02,1.256566574274002619e+02,2.664858609071898243e+01
1.748999999999999773e+02,1.257941711109243101e+02,2.680615832853330716e+01
1.750000000000000000e+02,1.258673957482802876e+02,2.687088518481944988e+01
1.750999999999999659e+02,1.259434902647537911e+02,2.696392189935351169e+01
1.751999999999999886e+02,1.260090558903680176e+02,2.707305006972937633e+01
1.752999999999999545e+02,1.260796133408961310e+02,2.721116070689537381e+01
1.753999999999999773e+02,1.262263057559342911e+02,2.734002901534521968e+01
1.755000000000000000e+02,1.263822010455133693e+02,2.744434438413115274e+01
1.755999999999999659e+02,1.265176351545624271e+02,2.754096220433717690e+01
1.756999999999999886e+02,1.265777031241272113e+02,2.749600917011199996e+01
1.757999999999999545e+02,1.264707023020045682e+02,2.719733860859593833e+01
1.758999999999999773e+02,1.263448442176257487e+02,2.692134427045313672e+01
1.760000000000000000e+02,1.261977607631558840e+02,2.665622069538353500e+01
1.760999999999999659e+02,1.260568345578065816e+02,2.639394187141099835e+01
1.761999999999999886e+02,1.259211332251718574e+02,2.617736050021587957e+01
1.762999999999999545e+02,1.257958239070151194e+02,2.596151330812549318e+01
1.763999999999999773e+02,1.255431475954319609e+02,2.564662990391051878e+01
1.765000000000000000e+02,1.253410988665533239e+02,2.544407929276376024e+01
1.765999999999999659e+02,1.251419023570703501e+02,2.530191457195264348e+01
1.766999999999999886e+02,1.249777630819511671e+02,2.523418122488527615e+01
1.767999999999999545e+02,1.248124254588238529e+02,2.522292966135275094e+01
1.768999999999999773e+02,1.247724595911546004e+02,2.542850717217122991e+01
1.770000000000000000e+02,1.250606324575664843e+02,2.557204067511526091e+01
