Time (s),Mean DBP Fallers (mmHg),SD DBP Fallers (mmHg),Mean DBP Non-Fallers (mmHg),SD DBP Non-Fallers (mmHg)
4.419999999999998863e+01,5.698648907390700913e+01,1.067347553792702186e+01,7.061962804244396352e+01,1.190333613304942517e+01
4.429999999999998295e+01,5.699355730127137321e+01,1.071562042286808492e+01,7.059022595270062084e+01,1.180692190673827646e+01
4.439999999999997726e+01,5.700089316238454273e+01,1.075180801705588607e+01,7.055011331577361489e+01,1.173507898590628962e+01
4.450000000000000000e+01,5.700681707858693414e+01,1.078754740347628704e+01,7.048642947324015040e+01,1.165400869455202049e+01
4.459999999999999432e+01,5.702921895143126108e+01,1.079922260398127420e+01,7.042237022346107267e+01,1.157701553473940237e+01
4.469999999999998863e+01,5.705093115697155781e+01,1.080965347214576866e+01,7.037563947248801810e+01,1.153754690106850411e+01
4.479999999999998295e+01,5.708266725410324938e+01,1.083614482740504315e+01,7.032212505452781670e+01,1.152501781759685429e+01
4.489999999999997726e+01,5.712290584303753604e+01,1.084702531935380776e+01,7.025976011557520451e+01,1.154439133103248594e+01
4.500000000000000000e+01,5.715795819148696921e+01,1.085252002821300721e+01,7.023859276452768086e+01,1.158615081226231425e+01
4.509999999999999432e+01,5.717299827505441812e+01,1.086516019774495589e+01,7.025760232158876306e+01,1.165544350558259268e+01
4.519999999999998863e+01,5.718913853238753831e+01,1.087903683307317770e+01,7.028234173189089518e+01,1.171519270311170402e+01
4.529999999999998295e+01,5.722378576117529292e+01,1.090756716637656432e+01,7.026324173652361083e+01,1.168338306008220329e+01
4.539999999999997726e+01,5.725654645380751617e+01,1.094042340501673038e+01,7.022282913250258218e+01,1.163037891448826677e+01
4.550000000000000000e+01,5.727294878726733884e+01,1.097573655428187678e+01,7.023412543708325018e+01,1.165477697898835885e+01
4.559999999999999432e+01,5.728042969159584175e+01,1.102175736107392900e+01,7.024356855922317777e+01,1.166819754353435101e+01
4.569999999999998863e+01,5.728789298614798042e+01,1.106569996618028284e+01,7.028574654086632734e+01,1.167266141770407906e+01
4.579999999999998295e+01,5.729155155905747421e+01,1.108839871805831123e+01,7.034554663519911344e+01,1.167714160567716597e+01
4.589999999999997726e+01,5.727326999579155142e+01,1.107031954801791507e+01,7.033892198972839083e+01,1.156639281611129455e+01
4.600000000000000000e+01,5.729189852442326725e+01,1.109091782131320869e+01,7.032093490152615800e+01,1.143895339770559083e+01
4.609999999999999432e+01,5.734957449543595942e+01,1.114543123165650229e+01,7.031966684613931307e+01,1.133446703319931181e+01
4.619999999999998863e+01,5.740950902714588011e+01,1.118266136108839248e+01,7.032184269242786456e+01,1.123906112247966860e+01
4.629999999999998295e+01,5.748007605305933509e+01,1.119830396924573179e+01,7.029953101019451367e+01,1.116581766364488182e+01
4.639999999999997726e+01,5.755000589227768870e+01,1.122362485310437208e+01,7.026431414983315449e+01,1.112172972427763895e+01
4.650000000000000000e+01,5.762322460765110321e+01,1.125845735056830321e+01,7.022221564071693933e+01,1.109776085290238967e+01
4.659999999999999432e+01,5.770155936730370172e+01,1.129267946703863679e+01,7.017772431680216982e+01,1.108039873496911198e+01
4.669999999999998863e+01,5.768325342211148410e+01,1.121488504058171998e+01,7.016518497566384838e+01,1.109190627663255846e+01
4.679999999999998295e+01,5.765631497614268852e+01,1.114883581753860042e+01,7.019313634245146716e+01,1.116320568674838043e+01
4.689999999999997726e+01,5.760753885606394675e+01,1.103019969206168227e+01,7.025168997806704851e+01,1.126136792195347525e+01
4.700000000000000000e+01,5.754374393457093362e+01,1.093826336378464781e+01,7.030460261645605158e+01,1.135864580542505209e+01
4.709999999999999432e+01,5.745999877874398720e+01,1.086578508844181457e+01,7.036735702942236514e+01,1.145526615263394987e+01
4.719999999999998863e+01,5.736855921018995019e+01,1.080650625563223066e+01,7.045444738603346480e+01,1.153196929468020038e+01
4.729999999999998295e+01,5.729244323775270686e+01,1.075335696027178756e+01,7.049688826206775616e+01,1.157925444101059931e+01
4.739999999999997726e+01,5.720827141144352623e+01,1.069902436497437037e+01,7.051785467075637825e+01,1.159549407894401618e+01
4.750000000000000000e+01,5.711652694134661346e+01,1.063411068778854585e+01,7.051703554549347075e+01,1.157057212658133061e+01
4.759999999999999432e+01,5.701474735430259244e+01,1.058759270661055574e+01,7.050365568805128191e+01,1.155782972023561328e+01
4.769999999999998863e+01,5.691889601641961605e+01,1.056302914393934955e+01,7.051847607321315081e+01,1.155761244617032801e+01
4.779999999999998295e+01,5.687096459412997973e+01,1.060672364485629693e+01,7.053529630686333007e+01,1.156056376068600500e+01
4.789999999999997726e+01,5.683525396646822969e+01,1.065180261108520554e+01,7.056377806985047130e+01,1.156342034243544070e+01
4.800000000000000000e+01,5.688259366070004575e+01,1.072479168646184711e+01,7.060281042547326535e+01,1.155691279169761110e+01
4.809999999999999432e+01,5.693920116728108383e+01,1.080458662052284780e+01,7.065548580234967346e+01,1.154441980798524980e+01
4.819999999999998863e+01,5.699498212388334650e+01,1.089266511839700335e+01,7.075399980734958660e+01,1.156036690501514563e+01
4.829999999999998295e+01,5.706509146096247065e+01,1.097690646012527793e+01,7.085357895766931335e+01,1.158552956326998817e+01
4.839999999999997726e+01,5.712017925933181317e+01,1.107565581048891978e+01,7.093099863538468242e+01,1.160312465778792479e+01
4.850000000000000000e+01,5.717134516904631170e+01,1.117264181553095348e+01,7.096689118448836098e+01,1.162881653064035525e+01
4.859999999999999432e+01,5.718526630506636366e+01,1.119059830851322879e+01,7.098026258188410509e+01,1.164889564623292095e+01
4.869999999999998863e+01,5.719258151528602241e+01,1.121235419351930851e+01,7.097123524329758482e+01,1.167962736752232189e+01
4.879999999999998295e+01,5.719835035023523773e+01,1.124171056959220394e+01,7.094171595453708790e+01,1.170953112745056401e+01
4.889999999999997726e+01,5.719043059202222423e+01,1.126185180883688908e+01,7.090581110466941084e+01,1.174495044752296380e+01
4.900000000000000000e+01,5.718893338210578747e+01,1.122254325392712815e+01,7.086778849271968284e+01,1.177315408692223464e+01
4.909999999999999432e+01,5.721848154358587379e+01,1.115112395974150061e+01,7.084893931590531224e+01,1.173188001820353676e+01
4.919999999999998863e+01,5.726668866321446671e+01,1.105330813480698460e+01,7.082027829257761198e+01,1.168548402971971711e+01
4.929999999999998295e+01,5.733086572248576829e+01,1.097402643602593919e+01,7.079315982950458874e+01,1.164752663731481519e+01
4.939999999999997726e+01,5.740402923200609564e+01,1.092188387900454138e+01,7.077661114843250800e+01,1.163387196861936879e+01
4.950000000000000000e+01,5.748584272928914629e+01,1.088971816413056537e+01,7.076970571619803252e+01,1.164169866291275035e+01
4.959999999999999432e+01,5.759511633272747133e+01,1.087393985437913635e+01,7.079073202319382574e+01,1.164370650690087849e+01
4.969999999999998863e+01,5.769315256448676621e+01,1.087526333267673273e+01,7.088941402744679010e+01,1.164974960592500963e+01
4.979999999999998295e+01,5.776798927434309405e+01,1.090456235506596805e+01,7.098907872103778516e+01,1.167963208657924845e+01
4.989999999999997726e+01,5.783293938164880643e+01,1.094184439613167470e+01,7.107152955740782829e+01,1.174533283898064262e+01
5.000000000000000000e+01,5.789092754785460215e+01,1.098078172516983031e+01,7.115190625381194423e+01,1.181606705890194142e+01
5.009999999999999432e+01,5.794632827712290890e+01,1.102278076411453434e+01,7.122339280467238609e+01,1.190239139781309419e+01
5.019999999999998863e+01,5.797431697559790109e+01,1.104779005110470003e+01,7.127843165870588393e+01,1.198854112802156280e+01
5.029999999999998295e+01,5.799736004491506947e+01,1.107735432089436856e+01,7.131313608275254978e+01,1.203260952929502103e+01
5.039999999999997726e+01,5.800106139267020211e+01,1.112787297033307077e+01,7.130805279930412155e+01,1.204714989981372497e+01
5.050000000000000000e+01,5.798343819501990737e+01,1.116768673312694027e+01,7.128315470185675906e+01,1.206039346903751941e+01
5.059999999999999432e+01,5.797077337713245981e+01,1.118505742629919908e+01,7.129048396115004493e+01,1.208478178724200980e+01
5.069999999999998863e+01,5.794974501105574660e+01,1.119143332870818774e+01,7.130344519682796545e+01,1.209885833313564873e+01
5.079999999999998295e+01,5.791924162086243655e+01,1.119408625801911050e+01,7.129228826343141634e+01,1.210932150815339980e+01
5.089999999999997726e+01,5.788650591077666263e+01,1.119991337152649713e+01,7.127840433001975384e+01,1.211568544029535488e+01
5.099999999999997158e+01,5.784816229956874167e+01,1.119089218084355686e+01,7.126361877397603450e+01,1.213941636222083709e+01
5.109999999999999432e+01,5.781444279908042461e+01,1.117184958182192744e+01,7.122602678866113024e+01,1.213814907025468770e+01
5.119999999999998863e+01,5.779761152702938176e+01,1.114776991437080156e+01,7.117440899570937063e+01,1.209929798069564733e+01
5.129999999999998295e+01,5.779460070521528081e+01,1.109983260869610255e+01,7.113865806275205728e+01,1.207154526277338746e+01
5.139999999999997726e+01,5.778803829719966956e+01,1.105254860692921604e+01,7.113231439054024463e+01,1.201023536041170559e+01
5.149999999999997158e+01,5.778254201656793754e+01,1.100754035650429508e+01,7.115994893132030086e+01,1.193598461609512817e+01
5.159999999999999432e+01,5.778440902889168029e+01,1.096697418647922895e+01,7.121313655619505312e+01,1.187255456733505810e+01
5.169999999999998863e+01,5.778218713443867216e+01,1.092515136385245889e+01,7.127858953814052256e+01,1.182092470651752869e+01
5.179999999999998295e+01,5.778859366854049995e+01,1.090537766969642242e+01,7.133567762916982247e+01,1.178072447246274201e+01
5.189999999999997726e+01,5.782867737411869768e+01,1.089944230538838177e+01,7.139084051257640340e+01,1.175198879956301212e+01
5.199999999999997158e+01,5.788227632374274378e+01,1.091328857991245371e+01,7.144275185812338691e+01,1.173737755844042319e+01
5.209999999999999432e+01,5.791609737761126553e+01,1.094938952948814581e+01,7.145498574099616462e+01,1.169451766904470702e+01
5.219999999999998863e+01,5.794762215621476287e+01,1.099145504551743002e+01,7.147039765203597028e+01,1.167338084049830371e+01
5.229999999999998295e+01,5.797776265151252062e+01,1.103390774379568740e+01,7.147992241036766359e+01,1.166213042349627749e+01
5.239999999999997726e+01,5.799477763865807844e+01,1.106088033892814160e+01,7.148021960599882618e+01,1.166362816922499945e+01
5.249999999999997158e+01,5.799273742939352871e+01,1.108193582749027861e+01,7.150882742830880545e+01,1.172461212245878315e+01
5.259999999999999432e+01,5.798466577948892109e+01,1.110715657925180366e+01,7.156953939335458870e+01,1.179784811465528982e+01
5.269999999999998863e+01,5.795879522953672591e+01,1.104277402152730758e+01,7.166453240610486830e+01,1.188479629679824434e+01
5.279999999999998295e+01,5.794144408122387802e+01,1.097324269821529441e+01,7.174117632422120039e+01,1.196000031513347928e+01
5.289999999999997726e+01,5.791980444686136309e+01,1.091441047554226529e+01,7.182298823510070918e+01,1.204615004303272663e+01
5.299999999999997158e+01,5.789691651964864860e+01,1.085731099757087570e+01,7.189165487117271880e+01,1.212356558372491833e+01
5.309999999999999432e+01,5.786274186090081173e+01,1.079877736909314123e+01,7.195561940752895680e+01,1.216332111836920227e+01
5.319999999999998863e+01,5.781500372530225462e+01,1.074375932429378722e+01,7.198574535940223029e+01,1.218926606690031633e+01
5.329999999999998295e+01,5.776529908489576570e+01,1.070416659957694883e+01,7.201149341571179718e+01,1.221637604567350621e+01
5.339999999999997726e+01,5.770742528396473148e+01,1.068152475124282041e+01,7.201651895426100225e+01,1.221011236956156765e+01
5.349999999999997158e+01,5.763286694275337396e+01,1.064782338559436603e+01,7.196414441125997996e+01,1.214137193171057660e+01
5.359999999999999432e+01,5.756824051544028720e+01,1.062746164879957966e+01,7.186356012717122610e+01,1.204048667264139993e+01
5.369999999999998863e+01,5.753012756382628368e+01,1.064683235625338042e+01,7.176435595704636228e+01,1.193206360674966149e+01
5.379999999999998295e+01,5.748699877788141777e+01,1.064926340191321863e+01,7.168890816379690989e+01,1.184661247032507170e+01
5.389999999999997726e+01,5.745557966880975442e+01,1.064356812414621345e+01,7.165556608640135039e+01,1.179018242266986150e+01
5.399999999999997158e+01,5.742416055973822608e+01,1.064064584490680510e+01,7.163857993449363448e+01,1.173102938692806596e+01
5.409999999999999432e+01,5.739718440959919832e+01,1.062882994083767763e+01,7.162513261100360751e+01,1.168221459825436170e+01
5.419999999999998863e+01,5.735359755941176729e+01,1.063903394898783006e+01,7.163817888500491904e+01,1.168800950468130218e+01
5.429999999999998295e+01,5.731769690879154666e+01,1.066061851760239065e+01,7.167010306577078893e+01,1.171054258139229454e+01
5.439999999999997726e+01,5.729219813752468582e+01,1.068993844844610486e+01,7.171086449188811685e+01,1.173079023227288253e+01
5.449999999999997158e+01,5.726894007263609865e+01,1.069038301260538049e+01,7.176621621567682041e+01,1.172156855573464718e+01
5.459999999999999432e+01,5.724135073569227927e+01,1.067630662178420131e+01,7.182899089451574071e+01,1.170703196527590606e+01
5.469999999999998863e+01,5.724592389873338760e+01,1.069916485658090721e+01,7.184583998470739630e+01,1.161797876552839526e+01
5.479999999999998295e+01,5.728610183275856116e+01,1.072951628933511259e+01,7.186686023662289813e+01,1.153527290790843018e+01
5.489999999999997726e+01,5.733153418831831516e+01,1.077284312509570618e+01,7.193087285876271153e+01,1.151017653518568729e+01
5.499999999999997158e+01,5.736692623579496342e+01,1.082524118855784856e+01,7.197011170606283770e+01,1.150390375835440437e+01
5.509999999999999432e+01,5.739748451511069050e+01,1.089938691557042283e+01,7.198605529326749775e+01,1.152411675638826516e+01
5.519999999999998863e+01,5.743941329316427158e+01,1.098783135403967215e+01,7.201225269801001616e+01,1.157312619691205846e+01
5.529999999999998295e+01,5.747868879480532911e+01,1.106309123196368205e+01,7.206995624431839076e+01,1.170262595879560052e+01
5.539999999999997726e+01,5.751208827164660420e+01,1.112332368000779326e+01,7.207509254072989791e+01,1.180363281564503986e+01
5.549999999999997158e+01,5.753956750524323382e+01,1.115653399862371487e+01,7.200072276113245096e+01,1.181744622056164751e+01
5.559999999999999432e+01,5.754890544940703023e+01,1.117785129484515316e+01,7.192873244399730481e+01,1.184389840802705329e+01
5.569999999999998863e+01,5.756033155325502548e+01,1.119561863947819980e+01,7.185848475288224790e+01,1.189069072668715599e+01
5.579999999999998295e+01,5.755907437118671055e+01,1.119817100916272423e+01,7.173033149928775742e+01,1.184270423302600328e+01
5.589999999999997726e+01,5.754366571000247177e+01,1.118428664775824188e+01,7.160015187889156607e+01,1.176868746038549673e+01
5.599999999999997158e+01,5.750333356299045562e+01,1.113922682907697670e+01,7.148223775445089245e+01,1.170725273872099947e+01
5.609999999999999432e+01,5.746251800017588351e+01,1.109424710703935446e+01,7.139692863751797347e+01,1.166575700069258481e+01
5.619999999999998863e+01,5.741385216124943014e+01,1.105009982575868754e+01,7.135829841256820316e+01,1.166907583888097655e+01
5.629999999999998295e+01,5.740223807795354105e+01,1.101868597968936747e+01,7.133580692249316257e+01,1.166032537265853186e+01
5.639999999999997726e+01,5.740065026230575995e+01,1.099174075242335924e+01,7.133128115510449163e+01,1.163366656375058916e+01
5.649999999999997158e+01,5.740488871734294918e+01,1.096169533319325673e+01,7.137926475177400221e+01,1.164511428370693658e+01
5.659999999999999432e+01,5.740951116272928090e+01,1.093397309095984049e+01,7.145844659565715062e+01,1.168298798551082385e+01
5.669999999999998863e+01,5.742740266058829235e+01,1.092366862188262644e+01,7.155144580588201109e+01,1.169793786885308506e+01
5.679999999999998295e+01,5.744590118361797693e+01,1.092957082698633720e+01,7.162772648885501781e+01,1.170723768508771556e+01
5.689999999999997726e+01,5.745935229915521347e+01,1.094872410933913010e+01,7.168890587530449920e+01,1.170432296695497598e+01
